,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
210101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.9,6.7,18.8,8.3,8.5,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,19.6,8.5,31.3,31.3,27.4,18.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
210103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,16.4,12.8,26.0,17.1,5.0,3.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,15.1,23.4,17.3,31.0,28.4,5.5,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
210105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,20.2,22.8,6.7,5.6,14.9,4.7,3.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0
210106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.1,27.0,23.6,19.6,20.6,24.9,11.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
210107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.7,1.3,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.1,4.9,6.7,4.7,2.0,6.1,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0
210109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.9,7.7,10.1,15.7,29.4,11.6,18.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0
210110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.2,14.0,15.7,3.1,29.9,3.5,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
210111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.9,11.7,7.0,7.5,9.5,6.1,3.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0
210112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.7,7.9,28.3,25.8,5.5,3.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0
210113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,13.8,6.7,10.1,24.6,12.5,20.5,12.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0
210114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.2,5.6,23.6,22.6,26.6,22.1,14.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
210115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,5.4,10.8,3.5,5.3,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.0,7.2,31.4,7.6,5.4,3.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,17.8,25.8,30.8,33.6,12.7,29.1,20.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0
210118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,6.6,5.6,4.8,13.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0
210119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,17.8,4.7,8.4,31.7,31.8,27.8,20.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0
210120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,6.6,8.1,25.2,29.2,30.7,29.4,25.6,11.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0
210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,9.0,7.0,2.2,1.2,2.2,0.1,1.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
