,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,18.5,25.9,25.3,34.3,32.6,28.9,20.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,9.2,13.75,9.0,8.0,5.0,3.0,1.0,4.9,4.4,4.4,4.3,3.8,4.0,4.0,4.0,4.0,3.0,60.0,30.0,30.0,30.0,20.0,1.0,0.0,0.0
210126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,3.2,3.2,3.2,13.4,7.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.1,3.79,8.0,4.0,1.0,-1.0,-2.0,5.0,2.3,1.4,1.2,0.9,1.0,3.0,3.0,3.0,3.0,10.0,10.0,20.0,20.0,20.0,0.0,0.0,0.0
210128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,19.2,27.1,3.3,1.5,9.7,6.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,3.6,6.84,0.0,-2.0,-4.0,-5.0,-5.0,6.7,2.5,0.5,1.2,1.7,3.0,1.0,3.0,3.0,4.0,10.0,0.0,20.0,20.0,30.0,0.0,0.0,0.0
210201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.2,7.5,8.3,8.7,6.5,3.0,5.2,3.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,4.36,0.0,-1.0,-1.0,0.0,-2.0,6.1,2.8,2.3,3.5,2.9,3.0,4.0,4.0,4.0,4.0,20.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,12.4,22.8,33.8,37.1,39.7,38.0,33.0,24.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.6,16.45,5.0,2.0,1.0,2.0,4.0,3.2,1.1,2.4,2.6,4.1,1.0,4.0,4.0,4.0,4.0,0.0,30.0,30.0,30.0,80.0,0.0,0.0,5.0
210203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.8,24.4,30.5,34.7,37.1,36.4,29.6,20.0,4.8,-0.0,0.0,0.0,0.0,0.0,0.0,10.6,8.9,16.03,3.0,0.0,-4.0,-4.0,-5.0,4.8,1.8,1.1,0.6,0.9,1.0,1.0,4.0,3.0,1.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0
210204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,11.6,23.1,31.6,37.8,38.6,38.4,34.5,17.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,9.9,16.67,8.0,5.0,3.0,2.0,0.0,3.8,1.4,2.9,0.9,0.9,3.0,4.0,4.0,4.0,1.0,20.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
210207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.2,16.8,23.8,30.8,30.1,32.6,25.1,20.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,10.7,8.6,14.14,1.0,-1.0,-2.0,-3.0,-4.0,7.3,4.3,3.4,2.4,1.9,1.0,1.0,3.0,3.0,3.0,0.0,10.0,20.0,20.0,20.0,0.0,0.0,0.0
210208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,10.9,22.6,30.5,36.2,38.5,38.5,34.5,26.8,16.5,0.1,0.0,0.0,0.0,0.0,0.0,10.7,9.8,17.29,6.0,3.0,-1.0,-3.0,-3.0,4.0,1.1,0.4,1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.3,21.9,29.6,34.7,38.2,37.8,33.6,26.2,13.9,0.0,0.0,0.0,0.0,0.0,0.0,10.7,9.9,17.32,9.0,6.0,3.0,0.0,-1.0,3.6,1.0,0.7,1.2,1.4,3.0,3.0,3.0,1.0,3.0,20.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0
210214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.8,6.4,9.0,15.2,11.6,16.3,8.6,5.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.0,7.98,4.0,2.0,0.0,-1.0,-1.0,8.3,5.4,5.1,5.5,4.7,4.0,1.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
210215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.9,8.4,11.2,11.7,7.7,7.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.8,7.26,6.0,0.0,-2.0,-3.0,-4.0,6.8,5.8,2.9,3.5,3.8,4.0,4.0,3.0,4.0,4.0,70.0,60.0,20.0,30.0,60.0,5.0,0.0,1.0
