,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
210710,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.9,10.2,23.1,36.8,32.6,54.6,54.3,18.7,39.1,39.3,10.4,7.8,0.9,0.0,0.0,0.0,0.0
210711,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,4.4,15.0,44.4,17.8,19.5,17.9,33.0,14.5,17.3,12.9,6.5,2.5,0.0,0.0,0.0,0.0
210717,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.2,15.3,28.6,39.5,48.0,44.3,54.1,15.9,13.3,45.4,7.0,6.1,0.7,0.0,0.0,0.0,0.0
210718,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,12.4,14.6,46.5,20.8,12.3,31.6,31.2,19.5,16.2,6.8,4.4,0.7,0.0,0.0,0.0,0.0
210724,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.9,13.5,32.4,23.5,33.8,39.9,37.1,37.5,36.0,21.8,24.4,10.9,2.9,0.0,0.0,0.0,0.0
210725,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.5,11.1,19.1,34.3,46.5,52.6,48.9,51.9,46.7,39.4,21.8,15.4,2.5,0.0,0.0,0.0,0.0
210801,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9,18.1,27.5,50.4,17.7,51.1,62.0,29.0,10.7,8.8,5.1,1.0,0.0,0.0,0.0,0.0,0.0
210807,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.8,14.0,29.8,36.7,45.0,48.4,50.8,42.5,24.5,31.0,36.1,5.3,0.3,0.0,0.0,0.0,0.0
210808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,23.3,22.5,11.2,10.2,18.4,17.3,16.3,12.1,1.0,0.6,0.7,0.0,0.0,0.0,0.0
210814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.9,4.5,12.5,22.9,21.8,36.1,32.7,57.6,22.8,17.6,11.9,0.9,0.0,0.0,0.0,0.0
210815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,11.3,26.9,42.5,48.1,53.1,40.8,50.9,18.4,45.0,4.9,0.8,0.6,0.0,0.0,0.0,0.0
