,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,16.3,22.3,60.4,11.3,76.1,48.1,30.7,17.4,65.5,23.6,12.9,0.0,0.0,0.0,0.0,0.0,12.7,7.0,19.76,29.0,26.0,23.0,21.0,20.0,1.0,1.1,0.5,1.2,1.3,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,22.9,36.2,44.8,21.4,25.0,28.2,21.7,43.7,25.1,10.0,1.2,0.0,0.0,0.0,0.0,0.0,12.6,4.3,16.68,24.0,23.0,21.0,20.0,20.0,2.6,1.1,1.4,1.3,1.1,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,0.9,6.5,14.5,12.7,29.0,34.2,20.7,13.1,11.6,1.1,0.0,0.0,0.0,0.0,0.0,12.6,0.3,7.33,30.0,27.0,23.0,21.0,20.0,1.8,1.5,0.8,0.7,1.4,1.0,1.0,3.0,3.0,3.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0
210913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,11.5,28.4,36.8,45.0,60.4,45.7,63.8,47.7,14.2,10.7,1.0,0.0,0.0,0.0,0.0,0.0,12.5,4.0,15.62,25.0,24.0,22.0,21.0,20.0,4.3,2.9,2.3,2.6,2.2,4.0,4.0,4.0,4.0,3.0,60.0,60.0,30.0,60.0,20.0,0.0,0.0,0.0
210914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,7.4,7.9,13.4,18.1,15.8,11.9,17.8,13.6,26.7,11.2,1.1,0.0,0.0,0.0,0.0,0.0,12.5,0.5,7.06,28.0,25.0,21.0,19.0,19.0,3.9,3.2,2.5,2.3,2.1,4.0,3.0,4.0,4.0,3.0,30.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0
210915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,7.3,41.4,56.3,66.1,72.7,74.2,72.6,63.5,52.2,32.4,8.1,0.0,0.0,0.0,0.0,0.0,12.4,10.3,22.98,27.0,24.0,22.0,21.0,20.0,3.3,1.9,3.4,3.8,9.6,4.0,4.0,4.0,4.0,3.0,30.0,30.0,70.0,60.0,20.0,0.0,5.0,0.0
210916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,11.3,27.7,36.3,41.0,44.7,12.4,14.7,5.0,5.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.3,9.8,28.0,25.0,22.0,20.0,19.0,4.5,3.0,2.5,0.8,0.6,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9.1,17.0,19.2,15.4,13.0,32.8,32.7,48.1,52.8,42.6,1.2,0.0,0.0,0.0,0.0,0.0,12.3,4.3,15.23,28.0,25.0,21.0,20.0,18.0,1.0,1.2,0.6,1.2,1.2,4.0,4.0,3.0,4.0,3.0,30.0,30.0,20.0,30.0,20.0,0.0,0.0,0.0
210920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,17.7,39.2,56.3,66.7,68.5,68.5,40.6,25.0,30.8,21.7,2.4,0.0,0.0,0.0,0.0,0.0,12.2,10.6,21.96,26.0,24.0,21.0,20.0,20.0,3.1,1.7,1.7,1.7,1.7,3.0,3.0,1.0,1.0,4.0,20.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0
210921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.9,0.4,19.4,9.2,25.3,44.7,15.4,21.4,47.1,30.8,3.1,0.0,0.0,0.0,0.0,0.0,12.2,3.8,11.06,28.0,24.0,20.0,18.0,17.0,3.9,1.7,1.4,1.1,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.0,36.2,19.8,11.7,72.0,72.1,68.3,60.3,45.3,26.1,0.9,0.0,0.0,0.0,0.0,0.0,12.2,8.8,18.2,26.0,22.0,18.0,16.0,16.0,3.4,1.5,1.1,1.2,1.7,1.0,1.0,3.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
210923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,14.4,40.3,51.1,41.9,31.6,76.5,71.6,60.9,41.4,15.2,8.4,0.0,0.0,0.0,0.0,0.0,12.1,10.1,21.43,27.0,24.0,20.0,19.0,17.0,1.4,1.3,1.7,1.6,1.4,1.0,4.0,4.0,1.0,1.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0
210924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,11.1,44.1,55.0,68.8,65.5,40.2,70.5,61.9,51.3,30.2,0.9,0.0,0.0,0.0,0.0,0.0,12.1,8.7,19.35,26.0,23.0,20.0,18.0,17.0,2.6,2.0,1.2,1.3,1.2,4.0,4.0,3.0,3.0,3.0,30.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0
210927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,9.5,20.8,60.6,31.9,78.1,11.8,25.7,10.7,18.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.4,12.17,26.0,24.0,22.0,22.0,22.0,1.7,1.8,2.3,2.1,2.1,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
