,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210804,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.4,14.0,26.1,34.0,44.6,12.9,10.9,21.4,18.1,43.9,12.2,0.8,0.9,0.0,0.0,0.0,0.0,13.8,9.1,23.1,33.0,31.0,28.0,26.0,25.0,1.0,1.8,1.1,1.1,1.4,4.0,3.0,4.0,3.0,3.0,60.0,60.0,30.0,20.0,20.0,11.0,0.0,0.0
210805,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.2,9.8,26.3,36.1,45.9,54.5,46.3,54.9,11.5,32.0,9.1,6.9,5.9,0.0,0.0,0.0,0.0,13.8,5.9,18.02,35.0,32.0,28.0,26.0,25.0,1.3,2.7,1.6,1.8,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210806,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.1,14.0,26.3,37.6,45.4,44.7,19.9,25.9,23.7,34.8,28.2,3.3,2.1,0.0,0.0,0.0,0.0,13.8,9.5,24.15,33.0,30.0,27.0,26.0,25.0,3.6,2.3,1.6,1.3,0.9,4.0,3.0,3.0,3.0,1.0,60.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
210810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,19.2,7.9,24.9,49.4,49.7,58.6,18.4,15.1,27.7,21.4,5.9,0.8,0.0,0.0,0.0,0.0,13.7,7.1,20.12,32.0,30.0,26.0,24.0,23.0,2.6,2.8,0.9,1.0,1.0,3.0,3.0,1.0,3.0,1.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0
210811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,8.7,25.4,37.0,45.5,49.9,17.9,11.9,12.0,30.8,10.1,3.8,0.0,0.0,0.0,0.0,0.0,13.6,6.1,17.82,32.0,28.0,26.0,25.0,24.0,1.1,1.3,1.1,0.9,1.1,4.0,4.0,4.0,4.0,3.0,30.0,30.0,30.0,30.0,20.0,0.0,0.0,0.0
210812,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,11.3,25.7,19.4,22.3,24.2,20.4,24.7,7.0,9.5,6.9,0.7,0.0,0.0,0.0,0.0,0.0,13.6,3.9,14.3,31.0,29.0,26.0,25.0,24.0,1.4,1.4,0.8,1.3,0.9,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,60.0,60.0,0.0,3.0,3.0
210813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.8,9.1,13.6,29.9,51.9,23.2,51.1,31.9,22.7,9.5,4.1,0.0,0.0,0.0,0.0,0.0,13.6,0.3,11.44,28.0,27.0,24.0,22.0,21.0,2.0,1.1,1.1,1.6,1.2,4.0,4.0,3.0,1.0,1.0,30.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
210817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.1,30.0,37.5,45.5,50.3,52.3,39.5,46.6,35.7,24.7,10.9,0.8,0.0,0.0,0.0,0.0,13.4,9.5,24.47,28.0,25.0,23.0,22.0,21.0,2.1,1.7,0.9,0.4,0.7,3.0,4.0,3.0,3.0,4.0,60.0,60.0,60.0,20.0,30.0,0.0,0.0,0.0
210818,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.7,7.3,31.9,36.9,53.3,53.3,53.9,12.9,4.4,1.1,0.6,0.8,0.7,0.0,0.0,0.0,0.0,13.4,4.5,13.72,28.0,25.0,23.0,21.0,20.0,2.7,0.5,0.4,1.5,1.1,3.0,3.0,3.0,3.0,1.0,60.0,60.0,20.0,20.0,0.0,4.0,0.0,0.0
210819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,14.7,20.0,37.2,49.8,56.6,9.0,9.5,15.8,4.7,0.8,8.1,2.5,0.0,0.0,0.0,0.0,13.4,5.4,15.44,29.0,27.0,25.0,24.0,24.0,3.9,3.1,2.5,3.7,3.2,3.0,1.0,3.0,4.0,4.0,20.0,0.0,20.0,30.0,30.0,0.0,0.0,0.0
210820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.3,25.8,40.1,45.6,21.2,56.4,29.8,56.4,40.7,7.9,2.8,0.0,0.0,0.0,0.0,0.0,13.3,9.3,21.48,26.0,27.0,25.0,24.0,23.0,5.5,3.7,2.3,2.2,2.0,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,30.0,1.0,0.0,0.0
210824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.8,4.3,11.5,35.9,15.8,9.8,8.4,7.9,3.0,0.5,0.0,0.0,0.0,0.0,13.2,0.0,0.0,26.0,26.0,25.0,24.0,23.0,1.6,1.7,1.5,1.3,1.2,4.0,4.0,4.0,4.0,3.0,62.0,60.0,30.0,30.0,20.0,0.0,0.0,0.0
210825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.1,0.8,3.2,13.7,22.0,22.8,30.2,13.5,7.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.4,8.42,30.0,28.0,24.0,23.0,22.0,2.4,1.5,1.2,1.0,1.1,3.0,3.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
210826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,19.1,15.0,17.8,44.9,46.2,31.3,37.6,57.9,39.1,8.5,3.7,0.0,0.0,0.0,0.0,0.0,13.1,6.4,21.14,28.0,25.0,24.0,22.0,22.0,4.3,1.4,1.2,1.5,1.3,4.0,4.0,4.0,4.0,3.0,60.0,60.0,30.0,30.0,20.0,7.0,0.0,0.0
210827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,14.0,25.6,30.2,19.0,9.7,1.0,5.8,12.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.4,7.63,29.0,27.0,23.0,22.0,22.0,2.3,1.7,1.1,1.0,0.4,4.0,4.0,4.0,3.0,4.0,30.0,30.0,60.0,20.0,30.0,0.0,0.0,0.0
210902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,6.3,8.5,9.0,8.2,6.9,10.5,7.3,12.7,5.9,2.9,0.0,0.0,0.0,0.0,0.0,12.9,0.0,5.69,28.0,25.0,22.0,21.0,20.0,1.4,1.2,0.2,1.3,1.1,3.0,4.0,4.0,4.0,4.0,20.0,60.0,30.0,30.0,30.0,0.0,0.0,0.0
210903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.4,14.7,33.5,29.3,27.0,21.3,55.2,45.3,35.6,22.0,3.1,0.0,0.0,0.0,0.0,0.0,12.9,2.9,14.17,27.0,25.0,23.0,22.0,21.0,0.5,0.8,1.6,1.9,1.0,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,7.1,2.7,8.8,8.8,7.1,3.3,15.4,8.9,5.1,1.0,0.0,0.0,0.0,0.0,0.0,12.7,0.4,6.73,27.0,24.0,20.0,18.0,18.0,3.3,2.3,1.2,0.9,1.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,10.9,14.0,35.9,15.7,53.4,61.9,21.6,25.5,42.2,19.0,7.6,0.5,0.0,0.0,0.0,0.0,12.7,7.0,19.76,29.0,26.0,23.0,21.0,20.0,1.0,1.1,0.5,1.2,1.3,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,15.7,22.4,30.0,25.9,28.3,46.5,28.9,28.9,16.2,6.7,0.9,0.0,0.0,0.0,0.0,0.0,12.6,4.3,16.68,24.0,23.0,21.0,20.0,20.0,2.6,1.1,1.4,1.3,1.1,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.1,0.8,4.6,9.7,8.7,19.2,23.6,13.5,8.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.3,7.33,30.0,27.0,23.0,21.0,20.0,1.8,1.5,0.8,0.7,1.4,1.0,1.0,3.0,3.0,3.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0
210914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.5,9.1,12.1,10.3,8.1,11.7,9.0,17.1,7.3,0.8,0.0,0.0,0.0,0.0,0.0,12.5,0.5,7.06,28.0,25.0,21.0,19.0,19.0,3.9,3.2,2.5,2.3,2.1,4.0,3.0,4.0,4.0,3.0,30.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0
