,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
210101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5,12.6,39.4,19.3,19.9,19.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0
210102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,31.4,63.9,66.3,65.2,57.9,35.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0
210103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,16.7,37.6,34.6,61.8,53.3,47.1,13.1,5.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0
210104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,17.4,35.7,53.1,59.7,67.0,61.5,16.1,8.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0
210105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.3,48.5,52.5,18.3,16.9,38.4,14.8,11.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0
210106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.2,31.2,62.7,54.3,66.7,64.3,53.2,34.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0
210107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.3,0.0,0.4,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,2.2,3.0,2.4,0.4,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,3.2,4.4,5.5,20.2,15.1,21.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0
210110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,9.8,36.8,42.7,25.9,51.9,9.7,4.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0
210111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.7,12.8,27.1,18.6,18.8,23.3,17.0,10.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0
210112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.9,9.5,52.9,62.2,57.0,16.2,11.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0
210113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.8,32.3,49.7,56.7,59.1,53.8,45.5,26.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
210114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.7,35.0,50.7,59.5,61.7,58.7,48.3,30.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0
210115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.4,26.6,70.6,34.6,16.6,11.5,11.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
210116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.8,12.2,17.1,68.6,10.3,14.9,11.1,12.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0
210117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0,42.3,58.4,66.5,71.9,19.6,60.3,43.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0
210118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,16.3,24.9,13.8,29.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0
210119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,19.8,42.3,56.9,64.2,69.0,67.0,59.0,43.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0
210120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,19.1,41.7,57.3,65.1,68.8,63.8,56.6,25.7,8.8,0.0,0.0,0.0,0.0,0.0,0.0
210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,20.1,23.4,19.3,7.4,5.6,8.5,1.3,4.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0
210122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.9,5.5,11.5,26.0,10.6,8.6,6.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0
210123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,11.7,9.2,16.6,11.8,8.5,5.4,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0
210124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,18.1,26.6,54.4,65.0,38.8,53.6,43.8,42.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0
210125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.7,38.2,53.8,56.0,67.3,64.9,57.3,40.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0
