,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
211115,651.7,660.7,651.3,625.3000000000001,621.4,604.5999999999999,608.0,647.0,706.0,825.0,811.7,796.5,797.3,820.5999999999999,811.4000000000001,791.5,824.6,769.9,780.9,735.0,734.4,724.0,707.3,704.4
211116,717.9,685.9,693.3000000000001,685.6,651.8,620.9,684.8,651.8,726.6,787.0999999999999,816.2,780.9,745.5,771.9000000000001,715.6999999999999,753.2,783.1,782.3,737.4,728.6,698.5,700.8000000000001,715.0999999999999,691.1
211118,636.1999999999999,635.4,658.8,621.6999999999999,604.4,613.2,597.8,630.3000000000001,695.9,765.8,767.3,761.5,744.5,713.1999999999999,757.9,755.7,766.3,772.4000000000001,721.4,743.4,732.8,728.3,697.5,720.0999999999999
211119,708.1,706.1999999999999,683.0,662.0999999999999,660.3,678.3,663.0,691.6999999999999,782.6,821.1999999999999,835.8,818.2,782.8,778.1,762.3,806.0,796.5,822.0,763.4000000000001,730.4,710.5,704.4,720.9,693.7
211122,703.1,686.6,650.5999999999999,688.9000000000001,696.8,681.9,701.4,739.0999999999999,779.2,854.8,817.9,835.3,842.6,869.9,910.7,918.7,870.6999999999999,832.4000000000001,795.5,746.9,739.0,719.9000000000001,724.6,743.0
211123,680.1999999999999,690.2,673.1999999999999,646.5,665.8,668.5,643.1999999999999,658.8,770.8000000000001,900.7,925.9,918.5,913.9,935.7,930.5,951.1,943.4,904.1,903.4,801.9000000000001,810.1,789.1,750.3000000000001,770.3000000000001
211124,739.1,745.3,703.8,667.0999999999999,681.0999999999999,679.1,720.9000000000001,695.9000000000001,820.6,862.8000000000001,881.8,907.8,851.0,846.4,833.3,824.5999999999999,827.5,817.3,792.0,768.5999999999999,732.9,737.0,750.0,746.6999999999999
211125,747.1,738.4,705.5999999999999,725.2,691.8,690.8,664.6999999999999,743.2,799.5,801.9,769.6,759.1,724.8,751.2,758.1,816.3,796.8,810.4000000000001,735.0999999999999,726.4,696.8000000000001,754.6,708.6,721.6
211126,685.8,686.8,686.0,679.9,684.9,712.8,721.8000000000001,710.0,806.3,825.7,815.6,791.0999999999999,807.5999999999999,794.9000000000001,828.9,850.0,846.4,828.5,759.5,755.3000000000001,724.0999999999999,720.2,703.4,687.5
211129,754.5,741.8,724.9,714.9000000000001,760.5,721.1999999999999,735.7,741.8,853.6,841.4,855.7,857.9000000000001,832.9,776.9000000000001,798.0,819.6999999999999,794.3,808.5,762.7,702.2,749.1,695.8,731.6,706.9000000000001
211201,737.3,740.6,700.8000000000001,682.1,698.8,695.8000000000001,681.3,714.2,835.6999999999999,959.3,957.3,970.5,958.7,1005.7,1029.0,997.9,1033.2,1001.1,888.7,823.4,843.5,841.5999999999999,838.1999999999999,821.0
211202,837.7,820.4,757.5,768.3000000000001,770.4,755.3,805.3,779.6,926.1,1034.8,989.9,941.5,978.3,955.9,972.7,1003.6,1017.9,1028.6,948.9,851.0,850.9,884.0,812.9,805.0
211203,810.6,719.1,760.5,739.1999999999999,746.5,702.6,717.0,779.0,866.7,987.3,960.0,954.1,927.4,961.5,1010.0,985.7,1025.1,969.7,892.1,832.5999999999999,813.0,842.0,842.5,824.9
211206,824.4,846.3000000000001,767.6999999999999,756.8,747.0,713.3,771.2,772.3,868.6,935.1,977.8,965.6,896.5,894.2,888.6999999999999,914.1,926.7,949.5,842.3,779.6,792.6,802.5,763.1,782.3000000000001
